GeoProductID,Id,ProjectID,ProjectName,Organizer,ScientificName,ChineseName,ScientificNameAuthorship,ChineseCommonName,EnglishCommonName,CenterLongitude,CenterLatitude,OriginalRecord,OrganismType,OrganismTypeEng,KingdomID,KingdomName,KingdomChineseName,PhylumID,PhylumName,PhylumChineseName,ClassID,ClassName,ClassChineseName,OrderID,OrderName,OrderChineseName,FamilyID,FamilyName,FamilyChineseName,GenusID,GenusName,GenusChineseName,RecordedBy,RecordedByChinese,SamplingProtocol,IdentifiedBy,IdentifiedByChinese,Duration,IndividualCount,Area,AreaUnit,OrganismDensity,SampleSizeValue,SampleSizeUnit,CoralReefCoverage,CoverageUnit,MeasurementRemarks,OrganismRemarks,ImagePath,RecordType,Blurring,TaiCoLCode,FillingDate,UpdatedDate,Remarks,DNA,ExtendColumn,StationID,geom,Project,ProjectUnit,MetaDataID
188386,1W-041CY,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Benthosema pterotum,七星底燈魚,"(Alcock, 1890)",七星底燈魚,,122.07,24.92,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,957,Myctophiformes,燈籠魚目,958,Myctophidae,燈籠魚科,959,Benthosema,底燈魚屬,,,Beam trawl,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2004/8/28,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:234665"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:234665"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":228;""maximumDepthInMeters"":212;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2004-08-27T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 08:40:00"";""countryCode"":886;""verbatimDepth"":""228-212 M""}",,"{""type"":""Point"";""coordinates"":[122.07;24.92]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF
188387,1W-041CZ,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Benthosema pterotum,七星底燈魚,"(Alcock, 1890)",七星底燈魚,,122.07,24.92,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,957,Myctophiformes,燈籠魚目,958,Myctophidae,燈籠魚科,959,Benthosema,底燈魚屬,,,Beam trawl,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2004/8/28,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:234664"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:234664"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":228;""maximumDepthInMeters"":212;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2004-08-27T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 08:40:00"";""countryCode"":886;""verbatimDepth"":""228-212 M""}",,"{""type"":""Point"";""coordinates"":[122.07;24.92]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF
188388,1W-041D0,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Benthosema pterotum,七星底燈魚,"(Alcock, 1890)",七星底燈魚,,122.07,24.92,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,957,Myctophiformes,燈籠魚目,958,Myctophidae,燈籠魚科,959,Benthosema,底燈魚屬,,,Beam trawl,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2004/8/28,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:234663"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:234663"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":228;""maximumDepthInMeters"":212;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2004-08-27T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 08:40:00"";""countryCode"":886;""verbatimDepth"":""228-212 M""}",,"{""type"":""Point"";""coordinates"":[122.07;24.92]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF
188389,1W-041D1,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Benthosema pterotum,七星底燈魚,"(Alcock, 1890)",七星底燈魚,,122.07,24.92,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,957,Myctophiformes,燈籠魚目,958,Myctophidae,燈籠魚科,959,Benthosema,底燈魚屬,,,Beam trawl,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2004/8/28,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:234677"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:234677"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":228;""maximumDepthInMeters"":212;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2004-08-27T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 08:40:00"";""countryCode"":886;""verbatimDepth"":""228-212 M""}",,"{""type"":""Point"";""coordinates"":[122.07;24.92]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF
188390,1W-041D2,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Benthosema pterotum,七星底燈魚,"(Alcock, 1890)",七星底燈魚,,122.02,24.86,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,957,Myctophiformes,燈籠魚目,958,Myctophidae,燈籠魚科,959,Benthosema,底燈魚屬,,,Otter trawl,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2001/8/1,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:231561"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:231561"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":423;""maximumDepthInMeters"":538;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2001-07-31T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 05:30:00"";""countryCode"":886;""verbatimDepth"":""423-538 M""}",,"{""type"":""Point"";""coordinates"":[122.02;24.86]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF
188391,1W-041D3,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Benthosema sp.,Benthosema sp.,,,,120.23,22.17,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,957,Myctophiformes,燈籠魚目,958,Myctophidae,燈籠魚科,959,Benthosema,底燈魚屬,,,Otter trawl,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2001/11/23,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:232451"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:232451"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":852;""maximumDepthInMeters"":718;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2001-11-22T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 15:51:00"";""countryCode"":886;""verbatimDepth"":""852-718 M""}",,"{""type"":""Point"";""coordinates"":[120.23;22.17]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF,14
188392,1W-041D4,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Bolinichthys sp.,Bolinichthys sp.,,,,118.31,21.67,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,957,Myctophiformes,燈籠魚目,958,Myctophidae,燈籠魚科,2193,Bolinichthys,虹燈魚屬,,,IKMT,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2005/8/16,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:233978"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:233978"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":1613;""maximumDepthInMeters"":1279;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2005-08-15T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 16:44:00"";""countryCode"":886;""verbatimDepth"":""1613-1279 M""}",,"{""type"":""Point"";""coordinates"":[118.31;21.67]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF,14
188393,1W-041D5,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Borostomias elucens,掠食巨口魚,"(Brauer, 1906)",掠食巨口魚,,119.46,21.85,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,2884,Stomiiformes,,2343,Stomiidae,巨口魚科,2932,Borostomias,,,,IKMT,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2002/8/27,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:231446"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:231446"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":695;""maximumDepthInMeters"":715;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2002-08-26T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 01:21:00"";""countryCode"":886;""verbatimDepth"":""695-715 M""}",,"{""type"":""Point"";""coordinates"":[119.46;21.85]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF
188394,1W-041D6,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Borostomias elucens,掠食巨口魚,"(Brauer, 1906)",掠食巨口魚,,119.49,22.28,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,2884,Stomiiformes,,2343,Stomiidae,巨口魚科,2932,Borostomias,,,,IKMT,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2002/8/26,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:231447"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:231447"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":911;""maximumDepthInMeters"":933;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2002-08-25T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 03:14:00"";""countryCode"":886;""verbatimDepth"":""911-933 M""}",,"{""type"":""Point"";""coordinates"":[119.49;22.28]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF
188395,1W-041D7,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Bothrocara molle,寬頭長孔綿鳚,"Bean,1890",寬頭長孔綿鳚,,122.2,24.42,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,65,Perciformes,鱸形目,3769,Zoarcidae,綿鳚科,3768,Bothrocara,長孔綿鳚屬,,,Otter trawl,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2002/9/12,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:231328"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:231328"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":1209;""maximumDepthInMeters"":1188;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2002-09-11T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 01:30:00"";""countryCode"":886;""verbatimDepth"":""1209-1188 M""}",,"{""type"":""Point"";""coordinates"":[122.2;24.42]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF
188396,1W-041D8,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Bothus myriaster,繁星鮃,"(Temminck & Schlegel, 1846)",繁星鮃,,120.11,22.34,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,408,Pleuronectiformes,鰈形目,1902,Bothidae,鮃科,2585,Bothus,鮃屬,,,Otter trawl,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2001/11/21,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:232048"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:232048"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":690;""maximumDepthInMeters"":700;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2001-11-20T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 15:58:00"";""countryCode"":886;""verbatimDepth"":""690-700 M""}",,"{""type"":""Point"";""coordinates"":[120.11;22.34]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF
188397,1W-041D9,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Brama japonica,日本烏魴,"Hilgendorf,1878",日本烏魴,,118.05,20.67,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,65,Perciformes,鱸形目,2186,Bramidae,烏魴科,2208,Brama,烏魴屬,,,Otter trawl,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2005/8/20,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:234745"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:234745"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":1982;""maximumDepthInMeters"":1794;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2005-08-19T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 11:21:00"";""countryCode"":886;""verbatimDepth"":""1982-1794 M""}",,"{""type"":""Point"";""coordinates"":[118.05;20.67]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF
188398,1W-041DA,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Bregmaceros arabicus,阿拉伯海鰗鰍,"D'Ancona & Cavinato,1965",阿拉伯海鰗鰍,,122.29,23.78,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,945,Gadiformes,鱈形目,946,Bregmacerotidae,海鰗鰍科,947,Bregmaceros,海鰗鰍屬,,,IKMT,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2002/5/19,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:233436"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:233436"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":400;""maximumDepthInMeters"":600;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2002-05-18T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 18:55:00"";""countryCode"":886;""verbatimDepth"":""400-600 M""}",,"{""type"":""Point"";""coordinates"":[122.29;23.78]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF
188399,1W-041DB,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Bregmaceros japonicus,日本海鰗鰍,"Tanaka,1908",日本海鰗鰍,,120.4,22.19,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,945,Gadiformes,鱈形目,946,Bregmacerotidae,海鰗鰍科,947,Bregmaceros,海鰗鰍屬,,,Otter trawl,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2002/8/29,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:233226"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:233226"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":430;""maximumDepthInMeters"":507;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2002-08-28T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 11:40:00"";""countryCode"":886;""verbatimDepth"":""430-507 M""}",,"{""type"":""Point"";""coordinates"":[120.4;22.19]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF
188400,1W-041DC,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Bregmaceros japonicus,日本海鰗鰍,"Tanaka,1908",日本海鰗鰍,,121.07,22.31,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,945,Gadiformes,鱈形目,946,Bregmacerotidae,海鰗鰍科,947,Bregmaceros,海鰗鰍屬,,,Otter trawl,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2003/8/29,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:233249"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:233249"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":1174;""maximumDepthInMeters"":1212;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2003-08-28T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 16:42:00"";""countryCode"":886;""verbatimDepth"":""1174-1212 M""}",,"{""type"":""Point"";""coordinates"":[121.07;22.31]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF
188401,1W-041DD,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Bregmaceros japonicus,日本海鰗鰍,"Tanaka,1908",日本海鰗鰍,,120.1,22.27,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,945,Gadiformes,鱈形目,946,Bregmacerotidae,海鰗鰍科,947,Bregmaceros,海鰗鰍屬,,,Otter trawl,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2001/11/22,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:232071"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:232071"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":736;""maximumDepthInMeters"":1040;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2001-11-21T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 11:24:00"";""countryCode"":886;""verbatimDepth"":""736-1040 M""}",,"{""type"":""Point"";""coordinates"":[120.1;22.27]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF
188402,1W-041DE,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Bythitidae sp.,Bythitidae sp.,,,,117.45,20.83,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,1928,Ophidiiformes,鼬魚目,2172,Bythitidae,深海鼬魚科,3770,Bythitidae,,,,Otter trawl,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2005/8/19,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:234017"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:234017"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":731;""maximumDepthInMeters"":720;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2005-08-18T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 07:19:00"";""countryCode"":886;""verbatimDepth"":""731-720 M""}",,"{""type"":""Point"";""coordinates"":[117.45;20.83]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF,14
188403,1W-041DF,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Bythitidae sp.,Bythitidae sp.,,,,117.45,20.83,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,1928,Ophidiiformes,鼬魚目,2172,Bythitidae,深海鼬魚科,3770,Bythitidae,,,,Otter trawl,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2005/8/19,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:234018"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:234018"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":731;""maximumDepthInMeters"":720;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2005-08-18T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 07:19:00"";""countryCode"":886;""verbatimDepth"":""731-720 M""}",,"{""type"":""Point"";""coordinates"":[117.45;20.83]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF,14
188404,1W-041DG,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Coelorinchus aconcagua,槍吻腔吻鱈,"Iwamoto,1978",槍吻腔吻鱈,,119.99,22.2,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,945,Gadiformes,鱈形目,2914,Macrouridae,Macrouridae,2943,Coelorinchus,,,,Otter trawl,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2001/11/24,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:232745"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:232745"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":1110;""maximumDepthInMeters"":985;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2001-11-23T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 07:21:00"";""countryCode"":886;""verbatimDepth"":""1110-985 M""}",,"{""type"":""Point"";""coordinates"":[119.99;22.2]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF
188405,1W-041DH,FA_DS,台灣深海魚類多樣性的調查研究,TaiBIF,Coelorinchus anatirostris,鴨嘴腔吻鱈,"Jordan & Gilbert,1904",鴨嘴腔吻鱈,,119.99,22.2,,,,1,Animalia,動物界,59,Chordata,脊索動物門,60,Actinopterygii,條鰭魚綱,945,Gadiformes,鱈形目,2914,Macrouridae,Macrouridae,2943,Coelorinchus,,,,Otter trawl,Hsin-Ming Yeh,,,1,,,,,,,,,,,,,,2001/11/24,2014/8/26 14:38,邵廣昭 先生 (已退休),,"{""id"":""urn:lsid:deepsea.biodiv.tw:observation:232617"";""language"":""en"";""rightsHolder"":""Biodiversity Research Center; Academia Sinica"";""basisOfRecord"":""Occurrence"";""occurrenceID"":""urn:lsid:deepsea.biodiv.tw:observation:232617"";""lifeStage"":""adult"";""waterBody"":""Pacific Ocean"";""country"":""Taiwan"";""minimumDepthInMeters"":1110;""maximumDepthInMeters"":985;""geodeticDatum"":""WGS84"";""coordinateUncertaintyInMeters"":500;""dateIdentified"":""2001-11-23T16:00:00.000000Z"";""type"":""Dataset"";""eventTime"":""1899/12/30 07:21:00"";""countryCode"":886;""verbatimDepth"":""1110-985 M""}",,"{""type"":""Point"";""coordinates"":[119.99;22.2]}","{""Title"":""台灣深海魚類多樣性的調查研究"";""Organizer"":""TaiBIF""}",TaiBIF
